cpu_usage_percent,memory_usage_percent,latency_p99_ms,error_rate_percent,requests_per_second,label
16.572523,38.49076,64.408745,0.54552025,62.773754,normal
15.632401,42.095966,45.60308,0.20722896,62.66054,normal
20.017124,42.0398,63.224525,0.7441504,64.2995,normal
23.191883,39.592037,77.080734,0.03884454,55.29807,normal
25.519068,41.03569,49.978947,0.7841677,58.642994,normal
27.305672,41.610268,77.41867,0.97766334,63.401146,normal
20.972658,42.212807,73.33462,1.1583408,53.845337,normal
24.605246,39.668736,68.21519,1.3561068,70.15783,normal
20.459597,41.83036,71.15098,0.23073886,66.222206,normal
16.339752,37.40986,60.136147,0.79710865,69.24163,normal
19.654947,39.980907,58.63701,1.310828,69.30676,normal
21.850855,39.677425,56.72671,1.6000863,59.477486,normal
21.935482,38.62718,77.45839,0.312878,57.947304,normal
21.65564,36.051113,69.97906,0.3148975,66.806244,normal
18.46193,37.41887,72.42563,0.72872895,68.113106,normal
21.233377,37.161484,62.113243,1.9053317,61.34579,normal
20.087818,39.00392,78.021935,1.7927905,60.031567,normal
23.214872,39.7173,77.68179,1.3429053,62.459076,normal
21.28651,42.701527,64.14582,0.15808354,61.125923,normal
23.556982,39.792377,75.047966,1.2009479,65.56829,normal
29.778738,41.985058,56.992992,0.6346395,63.140644,normal
17.35784,39.313293,55.409668,1.2187316,69.00458,normal
25.738716,42.061886,71.4671,0.9978185,58.860672,normal
22.68298,37.48128,57.301308,1.4718884,69.39022,normal
21.726759,40.732567,68.775604,0.7635365,65.2465,normal
22.249636,39.952267,59.48897,1.5913899,64.446754,normal
21.69717,37.837902,58.532936,0.48615232,70.86204,normal
24.15755,38.12733,65.97104,0.6461082,61.429028,normal
24.406506,40.6886,63.159145,1.4600987,59.808605,normal
20.197676,39.356304,57.265945,0.048014212,69.93674,normal
23.934422,39.384426,57.252045,0.02616515,69.47758,normal
28.029839,40.45191,41.839684,1.6918103,66.816574,normal
21.40121,40.73728,53.957012,0.69464177,68.15094,normal
24.23451,36.42706,42.784367,1.6459404,70.38221,normal
23.070415,39.10566,54.31463,1.2927924,57.49109,normal
14.537235,41.031723,53.17804,1.1011128,62.32493,normal
16.273727,40.124996,92.66525,0.07838298,62.208286,normal
25.548027,37.89516,64.353455,1.6030154,63.796116,normal
18.036074,38.58943,79.34034,1.1355464,59.125114,normal
25.136053,39.76206,72.596245,1.4984006,72.75355,normal
24.348415,38.268982,51.950497,1.5518367,56.258625,normal
17.012728,40.76976,76.89085,1.3958753,66.90787,normal
23.070885,38.760105,69.241554,0.84772354,82.19072,normal
22.88921,41.080048,78.4296,1.5767695,66.3722,normal
25.137009,42.489193,60.816563,0.90697753,61.819435,normal
23.717318,40.401165,64.00592,1.5252475,63.009167,normal
19.79214,40.82556,68.36978,0.414896,72.0827,normal
22.969357,37.58314,67.82718,1.7967552,58.678314,normal
15.216746,41.84307,63.925777,1.9253266,76.47996,normal
15.9563675,40.223454,73.50391,0.7058394,57.448494,normal
24.163996,40.434525,70.11359,0.293627,65.73044,normal
23.485395,40.453945,52.379967,0.2449,53.11017,normal
22.501537,41.51427,72.28916,1.7416365,72.40864,normal
22.948565,40.52055,64.97701,1.232568,62.384907,normal
20.501423,41.449963,52.07155,0.09260827,63.208317,normal
25.486858,41.001102,69.37911,0.3557008,72.54957,normal
16.51721,38.081436,71.29222,0.5632485,64.99497,normal
27.105515,40.043907,39.114983,1.9396567,75.385925,normal
23.137821,42.240395,75.22813,1.2409219,66.86793,normal
26.401213,37.491188,68.91417,0.12021061,66.24391,normal
17.984428,39.682163,65.30994,1.31233,68.77325,normal
16.77684,40.711777,73.42382,0.8602829,67.58799,normal
21.594194,38.760017,64.55502,0.39956623,61.90571,normal
22.441181,42.123795,61.809895,0.5148232,55.599857,normal
22.387947,39.976,49.628044,0.4471262,61.79113,normal
21.50648,39.672836,72.286026,1.9354576,60.488888,normal
22.968538,38.796234,71.560265,0.1967226,65.814,normal
22.896498,40.637753,61.746914,0.05569838,66.35689,normal
24.23173,42.55725,68.87698,1.1275034,66.09057,normal
26.988249,37.712852,65.33203,0.7368628,73.70061,normal
21.745821,38.10247,77.682594,0.25697282,56.06546,normal
26.991743,42.972065,66.838875,1.6473675,67.39003,normal
19.671278,40.952393,64.59222,1.4236366,61.463833,normal
17.403818,40.452137,79.68178,0.342595,59.10376,normal
20.031935,38.86884,74.65943,0.7221841,66.573265,normal
19.773092,36.369625,64.59944,0.990411,60.18237,normal
23.04803,42.583107,64.08944,1.1064152,71.55048,normal
28.37229,41.566536,74.79295,1.7863901,66.19407,normal
20.10985,39.108353,56.92087,0.49550632,54.23916,normal
26.958424,39.011158,76.55276,1.4052052,61.544666,normal
25.163586,37.75232,49.164608,1.9048362,61.33871,normal
16.428831,41.201214,51.706062,0.12105494,66.83474,normal
24.059778,39.340336,62.05415,0.8650608,61.234226,normal
22.67038,39.081272,80.70697,0.60322124,57.217125,normal
23.713076,41.440926,75.94203,0.6487937,67.48175,normal
21.09523,42.027473,70.67656,1.9085593,69.36907,normal
21.404245,36.061665,58.77338,0.2929031,73.760284,normal
17.83077,43.681423,74.86357,0.15569669,66.49996,normal
19.862421,42.861214,49.027805,0.23223309,64.67022,normal
25.42066,39.191357,57.73543,0.3758385,60.092327,normal
26.518572,41.931297,66.478714,0.5844847,69.46556,normal
23.556522,39.67005,70.35181,0.6146627,67.04198,normal
18.176609,38.144707,62.7401,0.9709775,56.569904,normal
23.913908,35.708286,50.623165,0.29056627,65.82735,normal
21.881504,40.43772,55.35447,0.47018328,55.794155,normal
26.900866,38.99179,69.58417,1.414681,64.98567,normal
22.31606,40.63964,51.188396,0.58571416,70.8,normal
25.31546,38.410545,53.590103,1.8585407,64.50196,normal
22.597424,39.937683,89.01706,0.9687862,57.165493,normal
21.392511,36.026352,74.727455,0.85235196,66.83556,normal
22.08568,41.578217,58.87793,0.050149105,64.365486,normal
18.282825,40.46684,74.712585,1.5654898,66.22835,normal
19.486507,37.82628,67.9915,1.819552,57.362534,normal
22.67396,38.990166,61.805172,0.2288182,64.668175,normal
20.998896,40.420433,33.561886,1.663851,68.35802,normal
23.503094,43.994694,64.32698,0.88931376,66.56266,normal
25.668707,36.996204,65.178406,1.4703467,66.44491,normal
20.929073,39.516365,75.12805,0.046749823,68.168686,normal
24.104382,40.963345,54.920094,1.0190483,64.67785,normal
22.111113,41.777473,61.246372,0.5223664,56.679054,normal
31.842762,39.468353,65.46631,1.5513068,60.678593,normal
19.994808,37.383236,61.45426,0.3849528,57.758774,normal
21.87331,41.847164,66.178856,1.4451153,56.796165,normal
21.705057,36.378357,55.732162,0.32971424,70.95418,normal
22.503838,43.489765,41.008247,1.6643538,66.89291,normal
25.355227,41.09302,78.38234,0.7442924,64.51678,normal
20.772675,37.024494,64.41255,1.7451475,68.88851,normal
23.70209,45.511135,63.42658,1.1520989,63.90029,normal
22.539955,41.571957,51.66372,1.5774271,67.5038,normal
24.219467,37.24659,62.25916,1.8412573,59.339878,normal
25.638102,37.552094,60.079865,0.011224257,64.44919,normal
23.402967,37.611015,80.60263,0.030465763,64.38678,normal
22.389484,40.152943,77.95373,1.933593,72.91914,normal
16.97029,39.282917,71.811066,1.1467687,61.27549,normal
21.389536,41.422432,74.38708,1.5604827,60.03571,normal
24.599041,37.189323,89.43527,1.3518298,67.51222,normal
29.002234,41.047077,55.508106,1.9909545,60.85531,normal
18.188349,38.25059,62.53966,1.9166092,59.227055,normal
26.252758,40.379436,59.151318,1.9037607,67.13267,normal
21.674297,38.32463,65.76304,1.086405,61.566727,normal
16.2633,39.58052,62.53917,0.18581,56.218643,normal
23.747107,39.89139,35.195564,1.6014186,60.305508,normal
22.437529,41.46184,54.104965,1.651282,65.00329,normal
20.13421,41.61764,61.075226,1.7228932,66.16416,normal
22.96245,36.35373,78.81411,0.112956636,66.19464,normal
21.544594,37.610264,69.038,0.95152354,61.459568,normal
20.848948,41.50382,57.622627,0.77601725,58.1243,normal
18.932413,40.397102,68.83933,0.84650385,65.875,normal
21.005816,35.88971,68.54736,0.8008183,66.24057,normal
23.06036,40.67163,67.51111,1.8272537,64.53593,normal
18.398396,40.354015,72.73011,1.3459073,71.15092,normal
25.156557,39.484364,70.285095,1.5081415,54.359493,normal
20.987524,38.15818,57.037067,1.7589629,54.219193,normal
14.889512,40.013752,51.222916,0.7147648,62.88061,normal
20.88494,41.18325,70.19761,1.8097273,64.50119,normal
20.239967,42.38285,68.173904,0.6703452,69.79593,normal
22.842457,42.055195,80.33686,1.4306034,66.224556,normal
18.933382,40.32837,65.837875,0.46439072,72.13604,normal
17.329494,36.8987,68.72102,0.8825846,65.899414,normal
23.658815,39.084595,69.57471,1.8728275,60.41155,normal
19.795023,40.15506,67.704895,1.0335515,60.763542,normal
22.391758,39.441513,63.74181,1.5330551,53.657017,normal
26.163391,40.442688,55.77549,1.9383055,70.48568,normal
20.686787,41.384552,62.356976,1.9703003,65.38862,normal
21.337278,44.463345,58.090916,1.9421592,67.546005,normal
18.745907,42.084568,72.18234,1.2464653,70.22731,normal
20.24599,40.25775,58.18538,1.7029042,63.441566,normal
26.920837,38.07421,62.360516,1.9700544,72.57816,normal
22.007803,40.7962,71.2672,0.36145213,64.22584,normal
22.461187,39.451538,59.691833,1.3342804,63.091602,normal
26.83732,39.83297,43.308697,0.9887707,66.863434,normal
23.199892,40.162857,57.01454,0.7420758,68.13759,normal
19.691914,36.536045,58.264473,1.3001187,61.10903,normal
20.400562,37.518356,62.98882,0.26303396,71.08143,normal
17.426233,38.986626,75.43973,0.71469253,55.571815,normal
20.350683,36.57103,71.75617,1.0390928,66.22198,normal
19.062752,39.834797,69.20492,1.2400005,55.80902,normal
22.392319,37.43894,55.985744,1.2346369,67.81176,normal
23.077627,40.893654,73.70949,1.63308,69.49347,normal
22.137026,38.25828,57.851074,0.96164954,59.91952,normal
21.748579,39.08705,63.520092,1.4657859,69.3571,normal
28.510834,39.24756,75.61168,1.1312227,64.04261,normal
21.052692,37.16245,62.70184,0.3520817,69.46626,normal
22.684252,40.762756,68.47538,1.8030335,63.17732,normal
23.983154,37.442684,52.112576,0.87446964,67.43938,normal
19.192068,41.544167,60.131763,1.3492328,61.12255,normal
16.949759,40.26656,75.69517,0.2684752,65.45468,normal
23.769035,38.379314,72.407455,0.6699731,63.810444,normal
24.842316,41.103764,73.44417,1.4837272,67.00606,normal
22.803637,41.734768,58.371166,0.8921193,73.58456,normal
19.263044,34.4684,64.817665,1.4894524,54.29716,normal
22.335554,39.75525,74.42705,0.5331152,63.45461,normal
25.366194,39.52022,56.04543,1.3872715,72.43977,normal
21.00631,35.438328,67.85206,0.34178764,64.53031,normal
19.716303,39.591156,59.824802,1.6847799,59.038147,normal
21.70158,38.072067,59.748775,1.996658,77.40472,normal
21.036123,36.311443,52.898888,0.70401037,69.7407,normal
18.979359,41.890087,63.826748,0.055514053,73.30047,normal
24.4134,41.660404,58.224613,1.7868932,73.71889,normal
24.390486,42.23451,67.67928,0.5058962,69.64177,normal
21.51056,39.812847,64.11256,0.14234586,66.21013,normal
21.429457,37.85806,66.991066,0.73802143,71.60798,normal
27.758997,38.14467,60.525593,1.9141462,61.706013,normal
17.869423,40.708084,36.92922,1.2262303,65.38354,normal
22.835165,38.886677,64.43953,1.3937688,58.547726,normal
19.164993,41.414932,67.484474,1.7364763,60.491337,normal
20.763464,41.462578,55.559242,0.29521203,67.62488,normal
14.761417,41.438736,69.402,1.7714711,67.619705,normal
20.46708,38.391045,68.32618,0.7811033,61.044987,normal
17.869665,43.062424,69.63442,1.4337614,61.492382,normal
16.725988,38.02372,61.788795,0.8801796,58.4101,normal
26.415585,42.870987,73.75922,0.6647674,60.292084,normal
19.564688,41.035496,74.359886,0.3803865,63.826736,normal
22.196747,38.828224,51.00601,0.45663884,65.187325,normal
25.099386,43.898064,56.588646,1.1525077,58.631157,normal
22.238163,40.70838,60.79804,1.5091642,64.40851,normal
27.495203,42.179348,48.274273,0.55989015,60.119003,normal
23.088863,40.695534,49.429134,0.99273795,69.52176,normal
24.519257,40.826256,75.569664,0.66229826,70.39469,normal
24.000542,37.97406,84.0921,0.57155204,54.605267,normal
21.042845,40.63336,82.10866,1.2773067,60.659878,normal
21.791449,41.751328,80.34351,0.16291003,64.851685,normal
26.45764,39.3256,62.07194,1.7899593,65.78898,normal
21.189075,43.223248,82.47589,0.15384519,72.60751,normal
27.572563,36.652386,60.10018,1.850732,69.91694,normal
21.77082,38.365383,61.18671,0.79912853,63.539726,normal
27.876947,39.885765,59.214474,1.5171568,75.342705,normal
20.044985,40.6168,85.24425,1.468477,62.79786,normal
17.673779,39.782326,78.13514,0.29793137,67.82286,normal
17.960577,37.981762,71.3241,1.4519264,67.89872,normal
23.641306,37.504494,59.419968,1.6436656,66.0062,normal
22.249975,39.938072,68.98933,0.002511717,58.570435,normal
19.248936,38.186165,65.47883,1.5425056,65.85186,normal
19.290573,41.71976,65.400024,1.7697664,62.704056,normal
20.40825,37.019096,65.28009,0.51529014,57.686,normal
17.677734,38.324623,68.91611,0.13640498,64.582985,normal
20.017399,40.022224,76.79053,1.8077214,64.832436,normal
26.664982,42.98126,54.591805,1.3145157,69.27066,normal
19.432995,39.945377,60.245884,0.77676743,63.29952,normal
20.06231,37.298264,80.273964,0.9676776,64.17344,normal
19.32832,41.752712,80.28973,0.75728136,70.87176,normal
22.131268,38.16897,63.505905,0.65877116,63.975,normal
26.638105,37.1429,61.196774,0.094700165,62.9738,normal
18.566948,37.003193,60.616127,1.0817277,67.84752,normal
25.003925,39.546837,71.177956,0.7029579,65.791374,normal
22.125385,41.70391,57.23949,0.37366757,55.66265,normal
22.810162,38.632885,55.960175,0.5336125,60.183342,normal
20.8169,39.441917,70.27145,0.21678948,58.978046,normal
20.807713,36.5666,68.49983,1.9846096,56.52462,normal
21.523998,42.177036,86.66377,0.20018192,62.698368,normal
24.0296,40.429893,64.78984,1.0054876,61.58858,normal
23.721184,39.07023,80.36272,0.6965679,60.963528,normal
20.16185,37.774258,62.510742,0.99909675,57.573807,normal
19.468725,40.58448,72.901566,0.9847683,67.4087,normal
26.157269,40.7153,70.02362,1.4450876,73.007835,normal
26.997356,35.374714,72.74409,0.1664399,59.7881,normal
27.979242,40.61163,75.87414,1.5704447,61.737698,normal
22.759548,40.913532,71.494736,0.5979673,58.036674,normal
24.166124,36.222355,60.166687,1.2021244,61.814266,normal
19.278368,41.03283,62.620132,1.0546607,58.08744,normal
23.226837,38.44321,53.5723,0.28786004,65.9617,normal
26.951572,38.195805,65.120834,1.8226272,68.85355,normal
21.163383,37.18971,65.69997,0.55926406,55.84063,normal
20.605196,42.18758,47.286434,0.3243923,77.35551,normal
20.359789,38.185497,66.07132,1.6096499,55.651108,normal
22.125822,36.46242,56.092377,1.0941161,65.18144,normal
25.605362,38.121357,60.99362,1.5288616,57.7619,normal
22.8939,39.101807,52.97498,1.2139479,67.32262,normal
26.69454,34.388687,60.227676,0.9521113,64.55046,normal
21.49807,43.073627,67.83084,1.8256763,65.479294,normal
21.32715,34.8711,73.57713,0.96180737,61.34684,normal
26.549854,38.56175,66.43578,1.3130159,63.986214,normal
24.963984,38.788166,55.11287,0.41635436,60.940857,normal
24.137144,38.733887,60.87965,0.09828867,61.207066,normal
22.198622,36.84856,74.221405,1.9731984,59.297813,normal
26.732082,39.59355,83.12973,1.5908854,70.512245,normal
19.381113,40.652954,79.03385,0.5430555,54.711617,normal
20.903257,40.602543,72.739006,0.20656985,64.272285,normal
21.224518,38.427624,79.878044,1.6478245,71.04311,normal
25.805939,39.404705,59.753395,0.32086462,63.632877,normal
27.948181,39.873547,64.89712,0.3800188,54.801723,normal
22.146307,38.139427,65.38107,0.40048894,65.45418,normal
22.347675,35.140697,75.81104,0.8112644,67.342636,normal
22.388695,40.25114,57.30322,1.1479127,62.184975,normal
23.772533,35.62394,62.55662,1.5755705,69.409546,normal
21.203896,38.774708,79.48879,0.5367161,67.18402,normal
14.387822,40.166443,75.93264,0.88339186,57.33111,normal
22.708593,37.906586,51.181824,1.7720475,59.957207,normal
18.320215,36.760582,53.44136,1.853873,60.69029,normal
22.613422,38.595448,42.50525,1.6185184,67.07813,normal
22.07231,40.100067,53.46255,0.69239753,62.993748,normal
21.083431,41.40924,67.009056,1.455978,70.20036,normal
20.95687,38.045273,48.68818,0.19478746,56.84518,normal
21.81715,39.38253,64.23675,1.2629899,67.769936,normal
23.292692,42.835064,78.5611,0.7123551,53.94735,normal
23.332518,41.2767,44.316204,0.26061118,64.28404,normal
27.70583,43.96289,65.05626,0.10114781,56.281292,normal
23.761772,40.97603,76.81291,1.8762264,60.47287,normal
19.330061,41.05673,62.343506,0.3265759,63.895306,normal
23.725163,40.980644,52.213448,0.0071101296,54.538986,normal
25.446184,39.699974,54.977955,0.34631938,64.42062,normal
20.231865,39.751167,82.132034,1.2901605,64.565704,normal
27.900915,40.69524,62.311638,0.060360756,62.44826,normal
26.06971,40.548855,65.959595,0.1575655,67.01072,normal
22.284945,38.855484,77.98424,1.4262825,72.94714,normal
18.297665,37.879898,53.207733,0.56405413,67.928734,normal
21.758955,44.139675,69.80527,1.7311902,57.20359,normal
14.59122,43.277103,86.453514,1.7910563,70.78793,normal
22.98061,40.253372,63.855453,0.7384701,57.23605,normal
25.852377,38.465492,64.05024,1.2140024,56.499817,normal
22.5586,37.447968,78.3654,1.57719,71.9258,normal
20.440582,38.69409,48.98416,1.6389626,53.405212,normal
22.94293,41.94508,61.981033,0.64199346,67.85195,normal
24.109892,42.639248,74.979996,1.6209805,64.22696,normal
22.672092,37.529346,67.98095,1.6009011,66.26175,normal
20.63039,39.782288,54.288128,0.3022669,57.710472,normal
15.571341,37.673183,69.762085,0.8411078,70.469925,normal
25.165611,42.282734,84.428566,0.26622543,60.133904,normal
22.20093,40.043133,77.17417,1.9596951,63.3415,normal
21.215858,38.566612,58.96646,0.21799506,70.393616,normal
23.940704,38.799126,76.17095,0.06268423,63.54586,normal
20.541805,38.73338,51.453564,0.60790247,61.68232,normal
22.83012,38.478622,70.41031,0.33269045,66.02142,normal
17.251225,39.789272,66.6383,0.963322,54.333435,normal
22.179121,40.19349,78.31211,1.5692595,73.204475,normal
25.040894,39.715553,63.63417,0.56329685,65.964966,normal
19.793612,39.05677,45.94567,0.6017286,56.329098,normal
25.261587,42.98558,57.732315,1.585781,61.730927,normal
23.474438,41.191372,59.820023,0.45674503,63.24199,normal
19.13354,37.791126,67.23532,0.35153475,67.70927,normal
19.34289,42.19079,77.82132,1.7487286,67.930954,normal
22.576803,37.95147,69.96606,1.1473112,73.56302,normal
17.879303,37.06551,63.00358,1.428687,63.023712,normal
25.949255,39.99698,81.23705,1.6283287,69.1057,normal
22.925812,40.828342,57.714287,0.20838365,61.869164,normal
25.13455,41.610355,64.8648,0.19777122,63.906666,normal
19.327885,39.425964,70.75496,1.9076433,66.47922,normal
25.077974,39.98281,74.93824,0.68538725,71.25826,normal
20.684786,43.476295,77.27558,1.759886,68.51331,normal
20.849808,36.546856,57.720066,1.4392338,63.141766,normal
21.3795,40.03781,74.083046,1.9206271,66.84171,normal
19.645775,40.236355,64.911194,1.2701846,62.995678,normal
20.04583,39.11034,79.89457,1.1965454,62.79054,normal
23.946999,38.97029,72.32227,1.0588071,55.23763,normal
25.758774,39.248222,77.04612,0.8506548,65.958595,normal
24.723942,41.619373,67.280136,1.7098218,69.32418,normal
25.429495,36.324505,55.370213,0.8043808,56.64573,normal
20.160315,42.82031,48.116486,1.6470164,66.15493,normal
18.649174,38.545517,63.21018,0.6108372,61.357384,normal
23.842636,38.843018,65.39479,0.0666685,67.134094,normal
23.903282,36.592735,81.28889,1.1002833,59.304546,normal
19.774643,41.489826,78.28553,1.4197716,57.43956,normal
23.152912,39.54555,71.84895,0.7008732,73.53034,normal
21.54263,36.67613,38.405178,1.0736598,69.43425,normal
24.96548,38.944653,88.999306,0.77178663,64.62699,normal
23.065493,42.934753,65.44718,0.25220588,60.416214,normal
27.293392,35.30511,67.25222,1.6408927,60.260056,normal
20.736654,40.82626,60.343693,1.2646394,53.374,normal
18.424004,39.034184,44.4596,1.6937554,60.81392,normal
20.476461,41.79603,51.656742,1.5845675,63.98414,normal
25.60647,41.591534,54.220547,0.23247592,63.12382,normal
27.465746,39.086452,69.77497,1.4242722,62.42247,normal
21.248154,40.525436,67.162224,1.5641533,67.28111,normal
21.718433,37.393208,93.07874,1.9493008,67.43807,normal
18.254942,40.47156,69.25751,0.27047813,66.726425,normal
20.338291,41.063885,74.211876,0.9413259,69.15396,normal
19.961523,39.341564,60.354954,1.6088,68.341324,normal
21.147715,42.546642,60.88806,0.7944345,56.55536,normal
17.39997,42.158726,67.210686,0.23582256,66.18711,normal
17.549618,40.16319,75.72172,0.35837907,63.404167,normal
18.283684,38.89653,69.572365,0.6273325,55.25606,normal
22.423643,43.345608,42.695873,1.0433489,66.5737,normal
23.63932,39.714844,61.942223,0.8375188,55.0261,normal
20.841,39.453003,59.07584,1.3239528,62.383923,normal
19.090506,40.56895,57.35232,0.29653317,72.559044,normal
19.576696,39.017536,63.233887,0.6209445,64.0289,normal
19.788008,36.934723,68.42849,1.7447515,60.79353,normal
24.618462,38.631363,56.47294,1.8090453,71.98488,normal
25.483675,38.113358,64.29789,1.8998126,57.717022,normal
17.704035,37.319317,75.822685,0.7566961,59.114063,normal
22.151783,40.335804,65.507324,1.0068332,58.409946,normal
17.457249,37.857056,45.996162,1.1485404,54.327854,normal
23.946537,42.561504,67.85559,1.2122653,63.324158,normal
23.85276,37.513847,80.11249,1.9614035,52.67766,normal
23.859245,38.338795,44.265854,0.6881257,64.17518,normal
23.490103,39.87842,63.004395,1.9387407,62.960705,normal
24.493055,38.371025,75.55481,0.34350955,60.93326,normal
20.85817,37.40311,63.860428,0.94017565,63.974194,normal
24.22896,43.109833,72.25554,1.5404593,67.0608,normal
16.181955,39.146057,57.80963,0.9334142,62.356747,normal
22.415833,34.828796,71.32619,0.8183547,60.657883,normal
20.339502,40.30214,71.47973,1.8333172,64.637085,normal
19.425106,40.86485,50.564777,1.8428446,57.873085,normal
18.415016,39.615154,64.00317,0.21868329,52.65018,normal
25.756231,41.60498,76.58043,0.03809036,64.5766,normal
21.978008,39.435696,75.292786,1.5506788,61.84051,normal
22.742455,39.08273,75.906166,1.9630088,62.222374,normal
17.58715,35.325047,62.51796,1.7628663,64.80584,normal
22.376095,38.445816,67.32174,0.25176585,57.7701,normal
23.705315,40.08636,73.92382,0.31604758,56.169983,normal
20.515827,38.58877,60.45999,0.56083846,64.70793,normal
24.247234,42.213154,61.414253,1.6569661,69.70891,normal
15.874284,37.515438,58.533535,1.1630808,59.73614,normal
21.569572,39.45195,54.731873,0.4103301,66.868256,normal
18.786964,41.459957,56.899384,0.020617483,62.50964,normal
24.470451,40.256905,73.928375,1.3069645,61.072727,normal
20.351177,41.033775,58.08814,1.6260422,69.256874,normal
23.999067,37.536366,58.482605,0.26797405,60.50404,normal
22.19689,37.903664,67.596436,1.7259983,65.267586,normal
22.03748,41.034252,69.38365,1.4069707,59.788868,normal
19.992826,36.058918,67.22882,1.959071,63.43102,normal
20.52238,39.026386,74.599014,0.45855948,73.04944,normal
16.197014,38.943245,59.536644,1.5399379,70.456474,normal
16.973501,42.488644,50.210575,1.8857675,61.255398,normal
17.871063,38.69532,66.386826,1.7308058,64.182274,normal
28.541704,37.295143,81.19825,0.38122985,60.194183,normal
19.591394,37.98612,68.918396,0.6390797,65.65281,normal
25.971481,39.759655,86.18301,1.5814179,69.85703,normal
23.720629,35.60495,51.045933,1.3383145,69.42457,normal
21.00586,40.84775,69.67661,1.818695,56.7538,normal
20.019894,39.975285,83.95288,0.8153235,65.37319,normal
22.78263,37.056156,67.825615,1.5268661,69.27536,normal
23.54743,37.824966,66.04234,1.5006979,64.21618,normal
22.402336,39.323093,76.19884,0.00038182206,67.92592,normal
25.618196,40.030113,73.71888,1.712409,57.890163,normal
20.059298,39.29605,55.333622,0.5471963,76.96412,normal
21.94988,38.862923,70.10151,0.0024625352,77.29289,normal
24.250761,40.132717,56.506668,0.7713567,60.753365,normal
22.27178,40.75464,63.29897,1.5189788,65.58559,normal
21.035767,43.084435,72.34139,0.9603653,68.725975,normal
20.944372,36.798065,62.40438,1.6557708,60.494343,normal
21.983137,41.44455,50.380257,1.881987,57.24388,normal
18.333534,42.50282,72.99952,1.0575285,58.36039,normal
24.800337,39.157295,70.71742,1.4493287,65.62051,normal
18.249012,40.75418,58.906197,1.6607326,58.350433,normal
24.926079,37.703533,62.246967,0.4964927,75.99424,normal
18.880259,38.96618,65.338615,1.7670926,62.366913,normal
21.551075,40.331764,58.903484,1.5626094,68.85769,normal
18.0063,40.36175,50.044937,0.83825916,61.21103,normal
19.400488,36.76673,82.19705,1.3175131,63.47598,normal
24.91332,41.57924,45.189404,1.7775011,65.18703,normal
22.493784,41.3345,62.189285,0.84867287,56.456314,normal
24.51267,41.201626,74.37864,1.7352136,61.346382,normal
25.681702,37.185913,53.08256,1.256958,61.612026,normal
24.773384,40.86771,50.823433,0.8205252,66.99103,normal
28.470417,38.27585,68.39675,1.2048938,65.93626,normal
21.487614,40.256763,55.500942,0.9757649,68.230415,normal
25.21575,38.991917,70.07101,0.7101496,65.274124,normal
26.995523,38.33015,71.676025,0.4047374,67.681786,normal
24.664875,37.070797,81.31918,0.82062477,58.565254,normal
23.04704,39.959816,77.81392,0.89497584,63.09733,normal
22.185635,40.22749,68.75428,1.0371418,58.535126,normal
20.44702,36.89666,53.40223,0.42196178,78.95674,normal
24.940773,37.697548,60.658344,0.02614433,61.27673,normal
17.197657,40.459362,66.32183,0.028982963,63.037132,normal
18.965536,35.17411,61.131683,1.0816033,61.680763,normal
23.739012,42.031467,83.76005,1.2047166,60.52328,normal
21.192072,42.069492,64.67276,0.28119206,64.97085,normal
24.16853,36.01361,81.27901,0.60974246,63.840984,normal
23.171267,40.225616,60.783722,0.042105433,66.06119,normal
19.740211,41.2672,58.354584,1.9685858,69.35827,normal
22.433945,37.04846,56.79832,0.1669543,62.418358,normal
20.768448,40.762394,77.841255,1.0956855,55.405804,normal
18.07854,37.63623,50.461613,1.2780247,59.863304,normal
24.217361,41.657795,49.2899,1.0458949,73.39581,normal
20.06558,35.77768,69.035416,1.4020078,60.812893,normal
26.932436,41.79135,67.02178,0.6274954,66.619,normal
19.316189,38.931362,64.2695,0.60054797,70.19273,normal
25.16411,35.337605,58.926876,0.4487256,62.824497,normal
20.96457,35.625492,82.02742,1.1117909,68.78868,normal
24.583319,39.86419,65.21415,0.13322075,58.909466,normal
17.593513,37.68295,69.60057,1.2118964,66.227036,normal
20.11152,40.355606,70.586754,1.3799351,72.56608,normal
20.410063,37.66758,68.53275,1.7305831,59.382095,normal
19.499252,40.37759,66.60026,1.0814451,64.255356,normal
21.633537,38.96967,72.99236,0.768368,66.932,normal
22.501871,41.264847,66.53788,0.40177974,64.22053,normal
19.815042,39.87259,64.360306,1.4347707,57.528706,normal
14.212161,36.328484,49.400673,0.115988,73.51135,normal
20.043262,39.937885,68.33121,1.9734896,64.55511,normal
24.669912,36.092007,68.8392,1.5240732,61.827843,normal
26.464483,39.490314,75.534424,1.9888883,70.45988,normal
21.130836,42.680584,71.94931,1.0632194,72.40117,normal
17.231834,37.036087,52.138077,0.73844826,61.111988,normal
24.618317,39.76566,81.01405,0.2936054,75.39991,normal
15.798465,39.731876,55.85722,1.3426423,61.121906,normal
20.346323,38.753124,65.634544,1.5897481,64.64489,normal
19.557123,38.927406,65.07214,1.2455245,62.705948,normal
21.239143,39.888462,59.104702,1.6955216,67.420204,normal
15.928602,40.811447,70.769485,1.6886271,56.59919,normal
20.196781,43.59771,59.404217,0.44648743,67.4104,normal
23.717648,36.115105,59.489372,0.0151693635,66.65943,normal
